text,label
"Co ich to obchodzi , żyję tak jak chcę
Ludzką rzeczą błądzić , by odnaleźć się .x2
<EOST>
Czuję że dzięki wam odnalazłam siebie teraz
Ja ciągle wierze są ludzie którym dźwięki
Są bliższe niż makijaże i sukienki
<EOST>
Rewelacje , uczucie z  drugiej ręki
Może pomyliłam słowa do piosenki
Jestem tylko człowiekiem (Człowiekiem)
W życiu i na scenie .
Jeśli jesteś nieomylny , pierwszy rzuć kamieniem
<EOST>
Co ich to obchodzi , żyję tak jak chcę
Ludzką rzeczą błądzić , by odnaleźć się
Co ich to obchodzi..<EOST>.",0
"Świeci mi nad głową neonów żółty błysk
Wszystkie słońca się schowały tuż za ESB
Pod niebem wiszą okna, w chmury wtapiam się
Na ulicach pełno dymu, w górze unosi się
<EOST>
Mijam wszystkie ładne mosty w żółtej taksówce
Spuszczam wzrok, w ręku trzymam jednodolarówkę
Oczy świecą się na złoto, zawsze gdy wracam tu
Przecinam róg czternastej i ósmej Avenue
<EOST>
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh, oh-oh
<EOST>
Za oknem Delacorte, a z parku słychać śpiew
Senni ludzie łapią swoje chwile pośród drzew
Błąkam się w zieleni, tuż przy Upper East
Kochankowie mnie nie widzą, ja nie widzę ich
<EOST>
Uderzam prosto w dół, za Soho gubię się
Neony są czerwone, syczuański sen
Noc układa mnie do snu, ciągnie miasta nić
Tylko co to niesie mi, gdy muszę sama śnić?
<EOST>
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh, oh-oh
<EOST>
Patrzę tuż przed siebie i nie ma Cię tu
Wiem, nie ma Cię tu, oh, oh
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh, oh-oh
<EOST>
Zatrzymuję się, gdy w tle Dakoty cień
Inni dalej biegną, omijają mnie
Nie wiem, czy to prawda, nie wiem, czy to sen
Gdy na środku mostu nagle widzę Cię
<EOST>
Zatrzymuję się, gdy w tle Dakoty szept
Patrzę, jak latarnie uginają się
Obiecałeś, że na moście będziesz, wiesz
Łapiesz mnie za rękę, most zapada się
<EOST>
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh, oh-oh
<EOST>
Miałeś być tu ze mną, a nie ma Cię tu
Wiem, nie ma Cię tu, oh, oh
Co mi z tej miłości, gdy nie ma Cię tu?
Gdy nie ma Cię tu, oh, oh, oh-o<EOST>h",0
"Marzeniami opętany świat 
beznamiętnie śmieje się 
Choć nie liczy zysków ani strat 
rano nowy rodzi się 
<EOST>
Zostaw za sobą strach ! 
Daj ponieść się... 
Zobacz, jak pędzi czas 
obok ciebie i mnie 
<EOST>
Nie ufaj tym, co wiedzą jak 
I nie wierz w żadne z pięknych słów 
O twoją duszę walczą dziś 
Nieustraszeni łowcy głów 
<EOST>
Opowiedział mi historię tę 
Jakiś facet, zwykły gość, 
co miał w oczach chyba cały świat 
Tak mu życie dało w kość 
<EOST>
Zostaw za sobą strach ! 
Daj ponieść się... 
Zobacz, jak pędzi czas 
obok ciebie i mnie 
<EOST>
Nie ufaj tym, co wiedzą jak 
I nie wierz w żadne z pięknych słów 
O twoją duszę walczą dziś 
Nieustraszeni łowcy głó<EOST>w",0
"[Intro]
Frère Jaque, Frère Jaque
Okej, typ maniakalno-depresyjny
Perfekcyjna niedoskonałość
Matheo, Q do U do E
<EOST>
[Refren x2]
Wszystko się zmienia, okulary za trzy kafle, zegarek za dziesięć
A moralnie wymieniam się na kręgosłup z Pezetem w moim innym świecie
<EOST>
[Zwrotka 1: Quebonafide]
Niby, że robię to już tylko z nudów
Rzucam oplutego majka na zakurzony statyw
W jednym z obskurnych klubów
Wysłużony imperatyw, cokolwiek to znaczy
Mam w tym ducha, druha, ideę, bunt, walkę
Dopiero potem pieniądz
Poznasz mnie po ciuchach, ruchach
Jak na PS Move Stalker, mam korzenie pod ziemią
Tu gdzie sukces ma wiele imion
Czasem mu powiem na ""ty"" przez zapomnienie; wóda
W imię czego znowu pęka ten Smirnoff
Chyba pora na przedstawienie; Kuba
Crossing over, nowe stillo, robię to, poza tym hołduję zmianom
Chcą mi wchodzić z butami w moje
Tylko teraz Valentino i Ferragamo
Pierdolę modę, nagrywam wave za wavem, co się ze mną stało?
W szafie nie mam miejsca na więcej i nie wiem
Bez zarzucenia mam na bani to samo parano
Jak stąd do Las Vegas, Queba, never ever, na zawsze jebać loga
Kenzo, Hackett, Owens, Jacobs, Calvin Klein, Vero Moda
Leve leve loff, leve leve loff, siedzę i się śmieję w głos jak opętany
Choćby nie wiem co, zabierz mnie stąd
Chyba już czas na zmiany, chyba nie czas na zmiany
Rozbieramy ten syf na części
A prawda jest naga, nie piję, więc polej mi
Tak się składa, że to znowu bragga, nadal wygrywanie życia, więc pozwól już polec mi, dziś
Się czuję jakbym już zrobił wszystko
Dlatego teraz mam ochotę na nic
Przyzywam te wersy jak duchy, odkąd doszły mnie słuchy
Że ludzie są po drugiej stronie drzwi
W zalewie tego syfu się czuję jak pojeb
W zalewie tego syfu się czuję jak Noe
Ale nigdy nie będę niczyim poddanym
Poddany tej presji, a składam jak zawsze
Pomacham Ci z Eski, a latam po Maxie
Oddany bez reszty, znasz mnie
Pozdrawiam ekspedientki w Żabce
Gdzie środowisko to za ciężki crashtest
Mam gadkę, co wyrzuca za Tawarę
Za Tawarę taka jest tłusta
Jedyna Twoja szansa na pojechanie po mnie, to zawitanie do Lubska
<EOST>
[Zwrotka 2: VNM]
Voodoo, wygrałem dokładnie dekadę temu na demo temat
Kiedy rozjebałem kraj 3 lata mniej miałem wtedy niż Quebo teraz
Nie kumasz ocb, to google it, faza, bo jeszcze dekada przede mną
Wiem, mówiłem to 2 lata temu, co z tego - mam 8 lat nadal, nie pierdol
Parę lat i będę świętą krową, w sumie żadna nowinka
Będę wyskakiwał z lodówy jeszcze więcej kolo, jak Kuba po walentynkach
Teraz robimy remix, damn it, weny nie potrzebujemy, Michał - to nie do ciebie
Kojarz moje linie z luksusem, jak w PRL-u Baltonę i Pewex
I frontmanem jestem, przy mnie idą na bok jak didaskalia
To jest voodoo, ale ja nie będę twoją laleczką, hashtag; Przybysz Natalia
Za to ty dostaniesz igłę za twoje rapy do makulatury
Jedną/ósmą/setną i już wyglądasz jak manual do akupunktury
Raperzy giną co dzień - jasna sprawa, głupcy szukają tylko sprawcy nadal
Dupy chcą się wiązać jak kokardy i tworzyć jedność jak Wars i Sawa
I a propos tego - po koncercie hejterka brać chciała do buzi mnie
Była tak najebana, że nie trafiła, dostała loda pod oko jak Gucci Mane
<EOST>
[Zwrotka 3: Guzior]
Wyglądam jak Pinhead, szpilek już tyle, że znikłem, co za papka, ale przetworzę to pod siebie
I wpierdolę sobie na luzie, najdłuższe linijki są jak podróże hen - i niby kto tu moje flow podjebie?
Tripy w nieznane już pozarzucane, kiedy ja zmądrzeje? Nie powiem, ziom, bo nie wiem
Po nitce do kłębka i dobrze jest mi z tym dystansem do swojej osoby, ale jakoś nie mogę dojść do siebie
To, co na mnie wpływa, to falami o kryształy mi się te zdrowie rozpieprza
Jedziem sobie z lamusami precyzyjnie i niebezszelestnie, na bitach jestem piratem, bo się przy stopie rozpędzam
Jak wpadamy, no to który to już level, że jak w masło w każdą przeszkodę to wjeżdża
Lecim przed siebie jak światło i nie sposób nas zatrzymać, ja jestem adrenaliną, weź sobie do serca
Kwestia dobrego smaku, chociaż nikt nie jest w stanie mnie wjebać w sumie, więc jak na razie nie zaszkodzi wam chyba
Rozjebuję maszynowo, masz tu nową zwrotę w moment, co jest ziomek? O! Znowu Quebo mnie zaprosił na hita
To za wiele wątków i odkąd to norma czy rutyna jest, to kupy się nie trzyma albo ty nie chwytasz
Troche więcej niż do ryma, ale kogo to obchodzi, czy to w końcu odpowiada im? Lepiej nie pytaj
<EOST>
[Zwrotka 4: Kuban]
Wybuchowy remix, choć nie Kalwi i Remi
Wóda, remix, browar, gin, Kuban w Queby nogach śpi
Przepiłem tantiemy, spod klatki do elit
U nas reżim skonał dziś, muza, niebyt, ona, my
Rzadko bywam już czysty, mam co dymać jak Meek Mill
Ten trans nad wyraz intymny, a strach to wina mych bliskich
Śpię, to w głowie mam piski, choć sen to omen, daj brzytwy
Pierdolony rap striptiz, obnażony jak Fifty
Ale co? Ale gdzie? Ale jak?
Walę ją byle gdzie i na wznak
A mój dom to Hotel HMK, jaki props? jaki hejt taki rap?
Mój rozwój - akceleracja, stój w proszku lub siadaj na laurach
Na majkach w chuj chłopców piszczy jak lalka
Rodzina Soprano użyczy bassu w tej grze
Wcześniej podrzuciłem coco, naokoło jest tyle lal, rap
Najebane groupies są już nago po koncercie, sextape
To jedyny dowód, że miały za mało lat, fuc<EOST>k",0
"<RBEG>Ref: x2
Chcę Ciebie rozgrzać mocno tak
Gdy w środku nocy poczuć Twój smak
Chcę poczuć chwile by pamiętać Cię
Taki już jestem i nie zmienię się

1. Jestem samotnym samcem
Który lubi bawić się
Nakręcam laskę by po chwili
Móc powiedzieć jej
Nie będę z Tobą chociaż
Urok w sobie mocny masz
Na wiele nie licz hej kochanie
Zawsze będę sam
I tak z imprezy na imprezę
Szukam ostrych pań
Nie ważne jakby miały w sobie
Jakiś dobry znak
Przy których będę mógł
Się poczuć odlotowo tak
Z taką kobietą będzie
Warto przeżyć jeszcze raz

<RBEG>Ref: x2
Chcę Ciebie rozgrzać mocno tak
Gdy w środku nocy poczuć Twój smak
Chcę poczuć chwile by pamiętać Cię
Taki już jestem i nie zmienię się

2. Co chwilę tracę zmysły
Gdy kobieta przy mnie jest
Na liście rządzę kiedy widzę
Inny lepszy cel
Powiem Ci krótko było miło
Teraz sama wiesz
Nie będę Twoim dziś spełnieniem
Kiedy lepszy towar jest
I tak z imprezy na imprezę
Szukam ostrych pań
Nie ważne jakby miały w sobie
Jakiś dobry znak
Przy których będę mógł
Się poczuć odlotowo tak
Z taką kobietą będzie
Warto przeżyć jeszcze raz

<RBEG>Ref: x2
Chcę Ciebie rozgrzać mocno tak
Gdy w środku nocy poczuć Twój smak
Chcę poczuć chwile by pamiętać Cię
Taki już jestem i nie zmienię s<REND><REND><REND>i<EOST>ę",1
"Ostatnia scena już, dramatyczny akt
Wysmakowany kicz, płakać mam czy się śmiać?
Niepojęty grzech, czas ucieka tik-tak, tik-tak
Trąci chłamem, gdy czeka na mój znak

Nie wiem, co mam robić, gdy
Nie wiem, co mam robić, gdy
Kończy się nagle noc i zaczyna znów dzień
Kończy się nagle noc i zaczyna znów dzień

Myślałam tak już mam, brawurowa bladź
Szlocha w rękaw mi, w twarz wylewa łzy
Historie matki, ojca, kochanki
Jego wydatki nie interesują
Nie pchaj mi w głowę się
Zabieraj słowa i cześć, i cześć

Kończy się zimna noc, wartę zaczyna dzień
Kończy się zimna noc, wartę zaczyna dzień
(Świt zabiera to, co miało sens)
Gdybym miała serce, ocaliłabym Cię
Gdybym miała serce, ocaliłabym dzień

Gdzieś pod skórą jest ten kawałek mnie
Zawsze będzie chciał trochę serca mieć
Serce mieć

Kończy się nagle noc i zaczyna się dzień
Kończy się nasza noc, nowy zaczyna dzień
(Świt zabiera wszystko, co ma sens)
Gdybym miała serce, ocaliłabym Cię
Gdybym miała serce, ocaliłabym dzień

Gdybyś nie miał serca, mógłbyś zatrzymać mnie
Gdybyś nie miał serca, mógłbyś ocalić dzie<EOST>ń",0
"Na twarzy smutek i tęsknota
Kolejny raz zabrakło nadziei nam
Już nie wiem, gdzie zagubiłem twój radosny śmiech
Więc powiedz mi, jak mam żyć, przeżyć własny strach
Jak dogonić twój cień

Za oknem drzewa mokre od deszczu
Chcę uciec, lecz wiem, że myśli dogonią mnie
Nie dałaś nam żadnych szans, zabrałaś wszystko
Choć nie ma cię przy mnie tu, to jednak wiem:
Będziesz ty, tylko ty

Dogonię cię, byś kochała mnie
Nie pozwól, bym żył jak ty
Ja jestem twój, jak nie był nikt

A w lustrze widzę złem wykrzywioną twarz
Nie zmienisz tego już, za wiele było już łez
Za łatwo przyszło nam to, co dzisiaj dzieli nas
Za wszystko zapłacę, jak znowu będę sam
Kim naprawdę jesteś ty?

Dogonię cię, byś kochała mnie
Nie pozwól, bym żył jak ty
Bo dobrze wiem, że jednak
Dogonię cię, byś kochała mnie
Nie pozwól, bym żył jak ty
Wciąż jestem twój, jak nie był nikt

Ja jestem twój, jak nie był nik<EOST>t",0
"1.Pierwszy powstał raj, potem Adam z Ewą.
Kiedy Ewa dać nie chciała, uciekała na drzewo.
Adam  chodził zły, lecz ja go rozumiem.
Sam z jedną kobietą długo wytrzymać nie umiem.
Świat dziś zmienił się, kobiet są miliony,
Możesz wszystkie mieć: matki, córki, siostry, żony,
I nie ważne czy czarna, czy blondyna,
Jeśli tylko masz ochotę nawet rudą dziś podymasz.
<EOST>
ref.Mówisz jej ''hej kochanie'', a kiedy słońce wstanie
Budzi się zapłakana, we łzach przeklina drania.
On szeptał czułe słowa, namiętnie tak całował,
Dziś ma już inną w planie, to skończy się nad ranem.../2x
<EOST>
2. Każdy dobrze wie, Ewa ma humory,
Gdy się wieczór zbliża, to ją głowa boli.
Adam ma już dość, ja też go rozumiem,
Sam z taką kobietą, długo wytrzymać nie umiem.
Świat dziś zmienił się, kobiet są miliony,
Wszystkie chętne, napalone, po co za tem szukać żony.
Większość ma swój cel, seks to fajna sprawa,
Nie ma co narzekać, dobra liczy się zabawa.
<EOST>
ref. Mówisz jej ""hej kochanie"", a kiedy słońce wstanie
Budzi się zapłakana, we łzach przeklina drania.
On szeptał czułe słowa, namiętnie tak całował,
Dziś ma już inną w planie, to skończy się nad ranem.../2x
<EOST>
Mówisz jej ""hej kochanie"", a kiedy słońce wstanie
Budzi się zapłakana, we łzach przeklina drania.
On szeptał czułe słowa, namiętnie tak całował,
Dziś ma już inną w planie, to skończy się nad ranem.../2<EOST>x",1
"Nie kochasz mnie
Przecież wiem, przychodzisz kiedy chcesz
Odchodzisz, gdy się budzi dzień
I nie ma Cię
Bez Ciebie chcę
Spróbować żyć bez ukradzionych chwil
Nie chcę już więźniem być
Czekać wciąż, pragnę żyć, sobą być
<EOST>
Wieczorem znów mnie karmisz kłamstwem
Odbierasz resztkę złudzeń mych
I krótkie szczęście znów mi dajesz
Ja mam tego dość
Dość mam Ciebie
<EOST>
Proszę, nie pisz już do mnie
Nie dzwoń lepiej, o mnie zapomnij
Wszystko już się skończyło
Od teraz na zawsze
<EOST>
Nie kochasz mnie
Przecież wiem, przychodzisz kiedy chcesz
Odchodzisz, gdy się budzi dzień
I nie ma Cię
Bez Ciebie chcę
Spróbować żyć bez ukradzionych chwil
Nie chcę już więźniem być
Czekać wciąż, pragnę żyć, sobą być
<EOST>
Wieczorem znów mnie karmisz kłamstwem
Odbierasz resztkę złudzeń mych
I krótkie szczęście znów mi dajesz
Ja mam tego dość
Dość mam Ciebie
<EOST>
Proszę, nie pisz już do mnie
Nie dzwoń lepiej, o mnie zapomnij
Wszystko już się skończyło
Od teraz na zawsze (2 x)
<EOST>
Wieczorem znów mnie karmisz kłamstwem
Odbierasz resztkę złudzeń mych
I krótkie szczęście znów mi dajesz
Ja mam tego dość
Dość mam Ciebie
<EOST>
Proszę, nie pisz już do mnie
Nie dzwoń lepiej, o mnie zapomnij
Wszystko już się skończyło
Od teraz na zawsze (2 x<EOST>)",1
"1.	To taka gra przewrotna,
W której chcesz wygrać mnie.
A nie wiesz chyba skarbie,
Że sam tego bardzo chcę.

<RBEG>Ref: Poluj na mnie, poluj
I nie żałuj słońca.
Szybciej Ci ulegnę,
Jak będziesz gorąca. x2

2.	Miłości nigdy dosyć
Biorę jej każdą część.
Trochę się napaliłem
I mam na Ciebie chęć.

<RBEG>Ref: Poluj na mnie, poluj
I nie żałuj słońca.
Szybciej Ci ulegnę,
Jak będziesz gorąca. <REND><REND>x<EOST>2",1
"Naj na na na…

1. To dla dwojga piosenkę tę piszę,
on był sam, ona była, lecz z kimś…
Gdy całował, o jednym myślała,
że bez niego nie może już żyć.

Poszedł za nią, gdzie oczy poniosą,
poszedł za nią, nie liczył się nikt.
Już nie marzył, po prostu już wiedział,
że minęły samotne dni.

<RBEG>Ref: Razem z nią, tylko z nią,
razem z nim, tylko z nim
zawsze płacz pozostaje samotny,
kiedy szczęście rozjaśnia nam dni. / x2

2. Ona nigdy nie znała takiego,
który serce na dłoni by miał,
lecz pragnęła jedynie by niebo
kiedyś było u stóp raju bram.

Poszła za nim, dlaczego nie znała,
lecz mówiła to on, tylko on.
Kiedy ścieżkę miłości poznała
by w rozkoszy odnaleźć swój dom.

<RBEG>Ref: Razem z nią, tylko z nią,
razem z nim, tylko z nim
zawsze płacz pozostaje samotny,
kiedy szczęście rozjaśnia nam dni. / x2

Naj na na na…

<RBEG>Ref: Razem z nią, tylko z nią,
razem z nim, tylko z nim
zawsze płacz pozostaje samotny,
kiedy szczęście rozjaśnia nam dni. / <REND><REND><REND>x<EOST>2",1
"O, Królowo Archanielska,
Poczajowska i Gidelska,
Ostrobramska, Częstochowska
wysłuchaj nas Matko Boska,
wysłuchaj nas Matko Boska.
<EOST>
Panno, Rodzicielko Pańska,
zachowaj nas od pogaństwa,
głosem Cię błagamy zgodnym:
przymnóż wiary nam niegodnym,
przymnóż wiary nam niegodnym.
<EOST>
Pani Śremska i Kaliska,
błaga Ciebie ziemia niska:
skoro nas przygniata troska
wysłuchaj nas Matko Boska,
wysłuchaj nas Matko Boska.
<EOST>
O Najświętsza pośredniczko
pokorna orędowniczko,
Której żaden grzech nie plami
ubłagaj Boga dziś za nami,
ubłagaj Boga dziś za nami,
<EOST>
Nieskalana Panno w bieli
ażebyśmy nie zginęli, 
Nieprawością uwikłani,
ratuj nas dobra Pani!
ratuj nas dobra Pani<EOST>!",0
"Smutne oczy, piękne oczy
Smutne usta bez uśmiechu
Widzę co dzień ją z daleka
Stoi w oknie aż do zmierzchu
<EOST>
Anna Maria...
<EOST>
Tylko o niej ciągle myślę
I jednego tylko pragnę:
Żeby chciała choć z daleka
Choć przez chwilę spojrzeć na mnie
<EOST>
Anna Maria smutną ma twarz
Anna Maria wciąż patrzy w dal
<EOST>
Jakże chciałbym ujrzeć kiedyś
Swe odbicie w smutnych oczach
Jakże chciałbym móc uwierzyć
W to, że kiedyś mnie pokocha
<EOST>
Anna Maria smutną ma twarz
Anna Maria wciąż patrzy w dal
<EOST>
Lat minionych, dni minionych
Żadne modły już nie cofną
Ten, na kogo ciągle czeka,
Już nie przyjdzie pod jej okno
<EOST>
Anna Maria smutną ma twarz
Anna Maria wciąż patrzy w dal
Anna Maria smutną ma twarz
Anna Maria wciąż patrzy w dal
Anna Maria..<EOST>.",1
"Oddaję duszę w ręce twe (Oddaję duszę)
Oddaję duszę w ręce twe (W ręce twe)
<EOST>
Bo wierzę, że nie zgubisz jej (Bo wierzę, że nie zgubisz jej)
Bo wierzę, że nie zgubisz jej (Bo wierzę że nie zgubisz jej)
<EOST>
Przed Tobą boso (Przed Tobą boso)
Stawiam kroki
(Przed Tobą boso stawiam kroki)
<EOST>
Uuuuu
<EOST>
Lecz w bani mej (Lecz w bani mej)
Lecz w bani mej
Mam coraz więcej pytań
<EOST>
Uuuuu
<EOST>
Coraz więcej pyta<EOST>ń",0
"Miłość Ci wszystko wybaczy
Smutek zamieni Ci w śmiech.

Miłość tak pięknie tłumaczy:
Zdradę i kłamstwo i grzech.

Choćbyś ją przeklął w rozpaczy,
Że jest okrutna i zła,

Miłość Ci wszystko wybaczy
Bo miłość, mój miły, to ja.

Jeśli pokochasz tak mocno jak ja,
Tak tkliwie, żarliwie, tak wiesz,

Do ostatka, do szału, do dna,
To zdradzaj mnie wtedy i grzesz.

Bo miłość Ci wszystko wybaczy
Smutek zamieni Ci w śmiech.

Miłość tak pięknie tłumaczy:
Zdradę i kłamstwo i grzech.

Choćbyś ją przeklął w rozpaczy,
Że jest okrutna i zła,

Miłość Ci wszystko wybaczy
Bo miłość, mój miły, to ja<EOST>.",0
"Budujesz wieżę teraz wiem
Zamykasz w sobie wszystko co mam
Me myśli me słowa uczucia pragnienia (pragnienia)
Skarbie to tylko gra ty jesteś graczem a karty mam ja
Nie chcę byś wiedził mnie
Pragnę sama być

<RBEG>Ref:
Hej kochanie czy ty myślisz że
Możesz mnie mieć mylisz się 2x

Przytul mnie i kochaj mnie
Ramiona twe to dziś mój dom
Me myśli me słowa uczucia pragnienia (pragnienia)
Skarbie to już nie gra kochanie tylko serce me masz
Chcę tylko ciebie już

Hej kochanie mylisz się (mylisz się)
Hej kochanie
Chcę tylko ciebie już

<RBEG>Ref:
Hej kochanie czy ty myślisz że
Możesz mnie mieć mylisz się <REND><REND>8<EOST>x",1
"Czy słyszysz ten szmer, to serce tak gra
Przeżyłem wraz z Tobą dzień dobra i zła
Cudowne wieczory spędzane we dwoje
Te czułe muśnięcia, dotyki, podboje
<EOST>
Wspaniałe kolacje i ranki przespane
Miłosne wyznania przez sen wspominane
Czy zechcesz być kiedyś tak czuła jak ja
I myśleć wciąż o mnie bez końca, co dnia
<EOST>
A przecież nasz los tak potoczył się źle
Że właśnie swym gestem przegrałaś dziś mnie
Nie chciałaś uwierzyć, że kocham, szaleję
Że wszystko, co było, robiłem dla Ciebi<EOST>e",1
"1. Ciemny las,ciemny las a za lasem górka ,
spodobała mi się sołtysowa córka,
spodobała mi się sołtysowa córka.
<EOST>
2.Będę listy pisał,koperty malował ,
żeby mi pan sołtys córkę podarował,
żeby mi pan sołtys córkę podarował.
<EOST>
3.Córkę podarował i krowę z cielęciem,
żebym się nazywał sołtysowym zięciem,
żebym się nazywał sołtysowym zięciem.
<EOST>
4.Za las ,chłopcy za las bo za lasem grają,
bo mi się za lasem panny podobają,
bo mi się za lasem panny podobają.
<EOST>
5.U mojej teściowej wszystko po francusku,
zegarek na ścianie , piesek na łańcuszku,
zegarek na ścianie , piesek na łańcuszku.
<EOST>
6.Zegarek na ścianie , godziny wskazuje,
piesek na łańcuszku ,teściowej pilnuje,
piesek na łańcuszku ,teściowej pilnuje.
<EOST>
7.O nic mi nie chodzi , tylko o te kozę ,
bo mi się cholera okocić nie może,
bo mi się cholera okocić nie może.
<EOST>
8.Poniedziałek Wtorek , Środa Czwartek Piątek,
Sobota Niedziela , koci się cholera,
Sobota Niedziela , koci się cholera<EOST>.",1
"Young Hems is the name, you see
I flow vicious and chaotic like your veins on speed
I'm like your brain on E, acid, cocaine and weed;
Classy, mundane, indeed. I got a couple personalities so stay with me
If you're not liking what you're hearing I can change the scheme
And I can change the beat, like:
My girl pretty, my grades average
Saying: fuck the city, cause I am a savage
Cutting bruises in my brain so I get the smartness
But I went too far, man, just get the bandage
I need booze. A few sips help the sadness
Switch quicker than the motherfucking trends in Paris
I'm both the Agent Harrises and the Tony Sopranoses
Cue a Rap Genius nerd with some boring analysis
I'm the Gangeses and red wines flowing in palaces
I'm the millionth rapper saying how fucking evil and bad he is
<EOST>
<RBEG>Ref.
That's boring
Claiming you're a fucking demon? (That's boring.)
Saying you spray chicks with semen? (That's boring.)
Crying we should respect the females? (So boring.)
Bragging 'bout your car and your nine?
Complaining about rapping 'bout dimes?
Rap purists go back to '95, go see Pac touring and go suck on his crack pipe<REND>
<EOST>

I see. You fuckers are feisty
Cause I'm on my Ricky Ross, you're mad cause I'm icy
I wanna calm the fuck down, and light up a nice tree
But my own mind is going against me, like why me?
I guess I'm the rap game's Balotelli
All these big black Tobiases? I call'em Nelly
Got Halle B sucking my D, don't swallow, Berry-
My seed's precious. If you do it I am carving your belly
All I do is fucking rap, and I'm not charging a penny
You say you got bars, true, but it's not many
I fuck your clique up, stab Carl, rob Lenny
Then sip a Duff, watch some fucking Scrubs on the telly
I spit that red hot fat fire Bronsonelli
Slick white boy look, Tommy Carcetti
But I got the Omar brain, plus I got the Pollack flame
Priest Robak shame, really sonny you are not ready
Shots heavy. It's Friday, I'm on my Sobotka
Old Polish fuck, chugging beers, eating a babka
Then I'm cruising 'round the city with a bottle of vodka
And a pretty young doll, but I'm calling her Lalka
Like I'm motherfucking Prus, but my mózg is Kafka
And my music is red fuzzy, too, I'm Rothko
Cigarettes - I'm off those, I'm swimming in booze
I ain't got shit to lose, so I'm boasting I got flows
<EOST>
<RBEG>Ref.
Comparing your flows to rivers? (That's boring.)
Love songs, like ""her hips quiver""? (That's boring)
Still rhyming the words ""nigga"" and ""trigger""? (That's boring)
Bragging 'bout your bling and look?
Shallow melodies on every hook?
Rap purists go back to '96, go compete with Lil' Kim over rights to Frank's dick<REND>
<EOST>
Outro:
Pac, Big L, Biggie
Proof, Big Pun, Eazy
Pimp C, ODB
X2
That's borin<EOST>g",0
"Niepotrzebna mi miłość na niby
Niepotrzebny Twój uśmiech fałszywy
Niepotrzebne te usta, co kłamią
Niepotrzebny raz szatan, raz anioł
Chociaż noce pod wspólną pościelą
To za chwilę poranki nas dzielą
Okruszyny maleńkiej od nieba
Nie potrzeba, nie potrzeba
<EOST>
Tak chciałem mieć swój własny Eden co dnia
Tak chciałem pić z rąk Twych ambrozję do dna
Chciałem Ci dać bukiet ekstazy co noc
Nie chciałaś brać i odjechałaś z nim stąd
<EOST>
Niepotrzebna mi miłość na niby
Niepotrzebny Twój uśmiech fałszywy
Niepotrzebne te usta, co kłamią
Niepotrzebny raz szatan, raz anioł
Chociaż noce pod wspólną pościelą
To za chwilę poranki nas dzielą
Okruszyny maleńkiej od nieba
Nie potrzeba, nie potrzeba
<EOST>
Ty wrócisz tu, by znów nadzieję mi dać
Ty wrócisz tu i znów przytulę Twą twarz
Przebaczę Ci i znów poleją się łzy
Będzie dwoje nas, lecz na krótki czas
<EOST>
Niepotrzebna mi miłość na niby
Niepotrzebny Twój uśmiech fałszywy
Niepotrzebne te usta, co kłamią
Niepotrzebny raz szatan, raz anioł
Chociaż noce pod wspólną pościelą
To za chwilę poranki nas dzielą
Okruszyny maleńkiej od nieba
Nie potrzeba, nie potrzeb<EOST>a",1
"1) 
    Między nami nic nie było, a więc nie dzwoń do mnie już.
    Nie potrzebna wielka miłość.
    Nie potrzeba wielu słów.
    Nie przysyłaj listów do mnie, bo i tak nie czytam ich.
    Pozostało kilka wspomnień.
    Nie powrócą tamte dni.

Ref ;
        I nie mów mi że kochałaś mnie tak.
        I nie mów mi, i nie mów mi.
        Bo w sercu mym miłość dawna się tli. 
        Nie tylko Ty, nie tylko Ty.  x2

2)
   Między nami nic nie było.
   Nie zobaczysz nigdy mnie.
   Nic nas nigdy nie łączyło.
   I nie warto przecież wiesz.
   Nie przywołuj tamtych wspomnień, kiedy świt obudzi Cię.
   Nie usiądziesz już koło mnie.
   Nie zrozumiesz tego, nie.

Ref ;
        I nie mów mi że kochałaś mnie tak.
        I nie mów mi, i nie mów mi.
        Bo w sercu mym miłość dawna się tli.
        Nie tylko Ty, nie tylko Ty. x4

        I NIE MÓW MI ŻE KOCHAŁAŚ MNIE TAK
<EOST><EOST>
",1
